Ventas_Tienda_1,Ventas_Tienda_2,Ventas_Tienda_3
44.89,58.39,57.08
50.04,62.55,60.51
52.93,60.29,56.39
40.54,59.8,58.6
36.16,51.28,61.26
44.54,64.64,62.24
36.05,59.84,59.76
42.34,62.25,58.02
39.53,60.09,61.78
38.45,63.35,59.69
42.2,55.71,55.0
43.06,57.8,59.61
42.71,52.82,57.21
46.56,57.36,60.45
45.57,63.44,60.38
64.69,49.94,58.96
41.12,62.8,63.31
40.64,52.09,59.23
56.92,52.24,57.26
43.69,66.42,61.26
43.29,55.13,60.52
40.57,57.67,59.83
47.14,56.47,61.97
41.68,61.34,60.28
49.75,66.03,57.61
46.06,61.97,63.67
37.44,56.98,58.47
56.6,54.9,58.44
55.6,63.62,59.09
51.32,64.76,56.07
29.53,58.41,56.38
56.89,59.41,57.81
38.17,64.63,56.46
49.61,60.0,63.12
54.24,59.15,60.27
48.99,63.31,60.51
53.94,62.08,58.99
79.46,58.23,62.44
39.36,62.44,59.31
50.22,59.65,58.93
45.46,57.88,58.73
51.96,57.87,64.69
64.11,65.3,59.11
45.4,62.68,60.74
39.76,56.91,58.46
50.56,56.37,56.45
30.95,77.0,59.5
53.66,59.35,59.1
39.71,62.97,58.92
51.23,62.63,61.01
43.28,57.75,58.77
41.07,68.28,59.87
53.44,67.43,59.94
39.26,62.87,59.17
46.28,64.02,58.42
56.27,59.15,56.34
48.05,58.36,59.47
47.14,58.74,60.8
38.83,57.96,59.96
47.86,60.86,61.22
44.33,64.3,60.59
41.38,59.23,53.96
50.0,62.48,58.73
60.57,59.41,58.6
31.29,51.8,60.23
58.11,64.29,59.66
34.88,56.23,62.4
29.9,61.62,57.8
58.29,56.75,58.35
31.15,63.85,63.66
41.2,52.99,62.64
44.14,59.92,61.58
44.77,67.08,63.59
53.39,73.22,61.65
56.5,59.48,58.47
45.75,55.99,57.41
47.69,55.19,59.77
47.79,63.11,60.14
44.92,60.61,57.74
46.93,62.81,61.64
45.02,60.67,61.69
55.4,60.45,60.0
41.39,59.27,57.22
37.61,58.72,59.69
40.6,61.98,58.11
48.35,59.46,59.12
45.53,50.94,57.91
52.61,53.26,60.23
40.24,56.7,59.99
33.28,53.37,59.81
35.71,55.25,61.7
38.62,57.5,62.67
38.39,64.39,60.82
54.89,57.89,61.87
43.11,53.76,60.43
28.53,58.49,62.71
43.69,65.32,59.78
45.5,60.5,58.97
67.84,51.76,58.69
46.97,64.25,62.17
46.81,58.32,60.61
45.53,59.12,61.63
42.98,62.45,60.76
34.21,61.16,60.62
40.19,66.99,58.89
40.05,56.41,60.09
52.31,61.73,61.59
48.81,54.36,60.86
44.05,53.87,58.7
41.05,56.23,58.07
44.94,51.35,58.43
51.81,51.28,61.81
33.14,61.32,63.77
38.96,58.64,58.62
48.16,65.52,58.36
49.28,63.17,64.61
56.63,59.78,59.18
53.63,59.67,58.11
54.2,61.42,59.8
52.18,53.11,62.09
45.63,54.1,59.88
34.24,63.73,59.49
51.54,52.92,62.75
34.05,62.44,62.0
29.52,54.26,59.58
39.95,64.2,63.89
51.37,59.73,58.46
37.66,47.47,58.36
36.76,52.58,58.61
36.01,66.17,60.89
42.7,59.4,61.75
26.42,64.1,60.61
49.53,56.28,60.15
56.5,58.14,57.17
59.64,50.9,58.11
32.54,55.15,60.37
56.55,55.35,60.71
41.72,67.25,59.66
51.79,60.41,61.78
35.3,58.46,61.97
60.09,64.4,56.42
28.44,56.62,61.63
44.11,57.27,56.16
37.89,65.01,58.42
49.05,61.68,59.05
35.52,60.85,64.61
32.28,60.32,58.98
34.1,53.17,58.68
35.72,58.14,59.34
37.05,60.82,61.68
44.78,70.88,58.88
39.13,62.56,61.16
59.31,56.83,61.14
34.12,54.74,61.52
45.46,60.7,59.89
42.82,65.44,64.02
59.18,57.5,56.99
52.9,59.58,60.66
58.13,66.52,65.28
38.35,59.42,56.81
44.0,61.57,60.94
60.21,47.64,59.44
41.82,59.67,61.59
43.34,70.61,61.03
45.18,55.76,55.85
49.62,58.57,60.12
38.27,60.87,56.87
36.52,59.31,60.92
40.67,54.08,60.84
41.81,56.72,57.57
52.21,63.82,60.64
55.68,61.37,57.55
45.25,67.83,58.73
64.43,54.26,62.39
40.95,53.65,55.31
37.61,57.64,61.45
41.75,58.44,62.6
36.26,60.07,59.08
42.64,67.95,63.01
35.45,60.35,57.75
48.18,52.1,57.42
41.39,61.56,60.58
46.97,66.46,58.5
41.11,56.68,60.75
31.32,61.91,58.7
44.15,64.07,57.99
22.39,53.14,59.72
51.17,62.09,54.41
39.28,59.92,60.58
43.79,59.14,62.72
62.43,59.17,60.6
48.65,61.63,60.82
35.29,64.66,56.59
34.68,63.48,59.05
53.88,51.37,58.05
45.02,68.78,57.42
42.95,57.17,61.14
43.33,67.13,59.92
36.68,53.92,57.41
36.2,62.41,59.29
42.57,62.0,62.57
35.01,54.7,62.72
38.82,62.92,62.31
49.13,60.06,56.71
45.44,60.61,60.5
33.06,59.09,60.81
46.46,62.18,59.11
38.85,56.69,57.36
36.07,53.17,60.34
59.05,57.97,57.73
36.99,63.95,60.29
65.51,58.48,58.4
50.67,66.11,59.69
46.31,63.36,61.13
19.36,57.47,58.36
30.46,65.72,63.76
58.44,62.44,62.88
53.86,59.99,59.33
52.41,56.85,60.27
37.77,50.16,58.77
46.55,65.36,61.6
54.81,53.17,62.8
46.97,64.37,62.64
46.05,65.92,63.6
58.24,55.44,59.19
55.18,64.9,58.44
47.68,52.56,61.66
42.26,61.29,59.21
30.23,57.06,56.26
39.98,62.72,60.41
20.97,57.93,58.21
47.91,60.34,56.32
28.58,67.72,59.77
42.26,56.78,62.03
35.83,51.93,60.39
43.22,57.38,59.87
60.85,54.21,60.02
47.88,64.48,63.23
47.69,65.08,59.34
58.62,65.81,57.81
51.17,67.74,61.82
43.33,59.47,59.21
37.15,64.64,59.21
36.95,58.34,56.91
34.87,54.39,63.08
45.46,59.99,56.65
44.34,57.55,59.14
36.76,58.13,62.14
68.92,60.37,61.05
48.16,65.35,61.51
40.36,63.37,57.95
51.83,74.43,64.54
45.94,52.39,57.96
41.84,57.31,58.97
29.86,54.06,58.71
67.09,61.68,58.59
36.34,65.0,58.8
37.58,59.24,61.49
39.84,45.44,60.52
36.5,50.39,57.07
44.66,62.84,58.86
51.58,57.87,59.57
30.8,65.4,61.7
52.02,58.95,63.13
54.88,68.89,58.22
45.05,58.65,60.84
47.85,56.36,58.55
57.03,58.71,58.38
42.82,61.52,60.01
47.62,64.06,61.61
31.83,55.84,59.02
43.06,63.84,62.52
27.05,67.06,60.57
56.2,57.57,58.94
34.9,61.64,59.33
50.6,59.91,61.44
34.67,52.43,57.46
46.7,54.96,54.82
49.6,55.38,59.26
36.17,70.78,59.52
48.46,50.77,60.73
36.61,70.16,61.55
40.0,62.05,60.53
30.8,55.86,60.71
27.0,64.24,57.58
64.41,62.66,58.78
43.49,58.55,58.71
48.51,64.24,61.41
30.13,60.23,58.95
32.56,64.22,59.71
36.79,54.67,64.09
52.52,61.39,58.49
56.95,58.99,59.85
43.66,62.24,57.84
43.23,72.55,61.62
44.84,65.09,60.55
47.58,56.63,60.5
44.21,62.28,61.89
42.52,64.14,58.64
46.91,59.07,59.31
46.22,61.94,61.73
52.98,67.14,59.83
48.03,57.64,60.89
36.4,57.91,59.96
56.97,65.02,61.09
44.65,64.57,61.46
38.57,57.81,62.38
53.26,65.17,64.12
35.28,57.62,62.45
45.5,56.7,60.5
59.73,63.34,60.7
36.34,71.67,59.32
56.68,67.26,59.2
45.88,62.45,58.55
46.83,64.42,59.67
39.02,59.43,62.41
34.97,63.98,60.89
35.15,63.69,60.73
44.35,59.41,61.17
27.44,58.19,61.4
44.51,58.46,59.92
71.65,58.49,59.23
34.67,61.45,56.61
60.08,57.95,58.79
40.89,66.35,59.63
28.31,55.05,58.29
56.86,60.89,64.03
45.59,68.85,59.81
43.94,59.77,59.38
35.05,64.94,62.47
50.1,67.03,61.3
36.52,67.05,61.41
50.17,67.83,58.98
53.61,59.38,60.82
38.9,52.06,59.31
27.7,55.77,58.36
42.57,59.73,59.53
51.69,55.98,60.61
34.7,55.56,58.9
49.08,56.96,57.48
63.3,69.81,61.71
56.72,55.04,62.21
42.58,45.1,60.18
43.94,53.63,59.09
70.24,62.14,56.16
41.45,59.6,58.97
43.2,52.04,58.89
50.64,63.41,60.99
38.6,62.58,56.79
30.96,50.69,61.64
59.92,56.69,61.45
49.17,62.1,60.62
45.63,55.29,61.98
59.38,55.97,57.99
40.25,57.73,62.25
49.01,54.1,63.05
34.26,65.6,60.96
34.74,49.01,62.25
41.88,67.56,59.76
41.8,55.49,57.63
60.22,62.72,60.04
53.82,55.76,61.18
50.87,49.82,57.76
41.74,60.03,58.57
53.59,52.2,57.22
31.55,62.07,58.91
41.05,64.61,61.53
49.35,63.85,59.24
41.22,56.11,59.24
50.84,57.62,60.82
42.8,57.47,59.06
67.51,52.55,59.8
52.58,59.29,56.4
55.95,52.93,59.52
39.36,58.35,58.04
64.07,57.24,58.42
58.67,63.04,60.09
34.64,65.67,63.28
44.32,56.62,61.36
40.68,63.32,62.32
36.75,62.2,64.66
38.28,58.57,61.19
50.41,63.48,61.61
54.86,50.93,57.12
38.44,68.11,59.16
30.81,55.7,59.78
34.0,62.0,57.26
52.38,61.28,62.93
37.53,63.22,60.25
51.82,58.58,57.92
42.87,53.67,60.54
37.07,66.78,64.05
32.08,54.92,58.73
41.7,61.03,61.81
26.59,69.8,60.92
46.57,67.2,61.68
47.52,62.87,59.59
37.21,60.7,60.15
55.35,61.48,59.98
41.9,50.1,58.7
24.53,52.9,60.34
40.63,51.49,61.14
38.67,46.6,59.95
63.0,59.58,60.42
38.28,60.99,56.62
41.26,61.59,60.46
34.47,59.45,59.65
41.41,60.49,59.77
38.6,61.91,61.16
46.06,63.09,59.83
27.26,60.47,61.32
39.67,62.46,63.72
35.58,56.7,57.27
61.37,55.63,61.3
48.44,50.76,59.55
56.07,56.75,59.44
38.65,59.76,59.72
47.5,51.83,59.16
61.61,58.91,63.37
33.9,59.08,60.05
47.4,57.87,61.26
32.04,58.44,61.03
61.65,53.42,59.44
35.53,53.69,61.67
44.05,61.05,66.55
35.14,63.16,60.28
50.2,58.76,61.05
46.95,56.39,61.13
65.02,62.63,62.05
56.04,66.46,57.42
38.38,58.68,55.16
35.77,60.37,56.23
43.31,55.91,64.89
44.57,62.69,59.9
44.64,50.62,59.17
42.95,54.75,58.89
38.21,54.12,60.05
52.38,65.37,59.11
28.47,63.7,62.85
38.22,55.19,59.67
56.72,63.79,58.13
31.66,48.68,61.92
51.99,62.6,61.14
48.74,61.77,59.74
40.03,67.06,61.2
44.93,66.21,57.16
43.98,58.17,59.32
60.51,56.94,59.91
46.0,60.3,61.79
40.17,47.69,61.18
26.92,64.65,60.37
53.49,62.69,57.95
36.95,64.38,60.85
44.32,55.07,61.24
52.81,58.72,59.53
42.26,57.9,60.2
47.79,54.29,62.24
50.71,50.8,62.0
45.46,59.99,58.76
50.22,54.48,60.44
50.2,58.33,60.78
48.96,54.46,59.49
42.39,60.21,60.72
46.08,59.81,59.73
51.77,65.36,56.46
33.88,57.46,61.36
25.63,69.56,57.09
28.87,60.69,61.11
41.05,59.38,61.27
66.44,65.1,62.68
45.59,54.79,58.34
48.25,48.23,62.09
56.03,62.38,63.12
53.78,62.73,64.78
45.51,59.45,61.71
36.1,54.41,57.78
49.69,55.16,65.75
70.49,63.4,56.02
50.45,56.5,56.58
38.6,62.04,61.42
38.98,59.82,60.08
45.73,62.79,61.81
44.35,64.24,58.43
50.16,62.45,59.84
50.48,65.86,59.34
49.68,66.5,58.35
35.97,60.9,62.17
39.38,60.92,61.86
49.72,61.17,62.71
45.14,62.4,58.3
44.88,67.24,57.23
56.13,60.81,58.32
76.92,63.17,56.25
44.57,65.58,61.17
57.09,54.92,57.93
62.47,61.85,59.36
44.04,62.6,60.25
51.44,61.44,58.29
29.97,67.37,64.17
40.56,63.24,61.01
45.66,63.98,59.55
29.34,59.71,59.61
42.31,55.91,59.33
39.98,70.83,60.84
48.69,58.57,60.43
54.62,56.54,60.52
67.98,56.98,62.5
55.98,62.39,59.62
28.14,59.77,60.58
49.45,64.08,61.74
40.55,51.29,60.54
34.18,57.5,57.71
43.37,47.53,57.3
42.75,64.88,62.98
50.8,57.79,60.19
60.11,53.01,59.77
44.71,60.69,59.78
56.02,60.77,62.02
38.82,63.02,63.54
59.69,60.0,59.45
48.72,56.74,59.7
36.88,59.12,57.17
57.21,54.41,60.42
56.15,51.97,61.87
52.48,62.45,55.34
49.41,52.01,59.04
47.19,60.71,57.22
44.64,56.68,61.23
32.36,58.89,57.94
52.41,59.22,62.23
41.86,58.85,61.23
33.95,60.49,60.99
41.17,59.38,61.88
55.12,63.88,61.48
36.89,58.13,59.98
47.75,55.23,57.6
44.81,65.55,59.11
32.79,59.56,62.74
54.01,55.33,57.96
61.22,61.37,56.51
34.48,62.19,62.13
52.72,67.18,60.03
51.51,53.39,62.86
39.03,65.18,61.93
35.08,55.62,63.04
39.63,61.94,61.76
30.62,68.31,56.08
35.32,56.8,58.95
38.82,53.57,62.32
43.27,63.42,62.23
57.72,62.25,57.83
21.99,72.71,60.32
43.15,61.98,60.81
48.53,56.23,64.7
54.69,64.1,60.86
41.1,53.06,60.24
31.76,72.09,62.34
40.81,53.95,60.93
39.87,55.7,59.12
36.5,66.14,60.14
44.15,71.85,61.52
39.52,69.38,60.88
57.83,61.25,61.1
59.87,59.62,60.74
29.01,56.89,59.94
46.62,60.46,59.08
42.04,53.73,58.68
48.53,60.19,59.32
40.23,56.87,61.16
32.51,63.68,57.66
40.34,60.02,62.45
55.72,51.01,57.83
33.62,63.77,59.18
53.47,60.85,60.93
45.24,53.99,59.18
26.37,54.97,56.41
38.82,61.72,59.24
42.99,54.01,60.52
36.11,66.99,59.84
61.28,55.85,57.73
51.13,58.66,61.85
58.44,61.47,61.37
51.8,51.61,55.4
38.28,65.66,58.72
47.4,62.86,62.4
52.12,57.1,61.31
46.31,59.76,61.97
50.87,60.03,63.5
48.25,65.84,58.66
43.34,61.89,58.69
48.82,58.49,58.55
47.08,59.74,60.95
48.81,60.38,60.09
38.62,61.36,57.43
34.72,60.62,58.94
29.66,58.41,63.8
42.33,68.67,59.69
38.38,63.79,61.57
32.11,60.66,62.04
36.01,61.38,60.52
54.29,74.93,58.58
49.76,61.05,60.36
25.08,63.93,59.27
30.94,57.81,60.95
48.47,61.86,60.13
31.56,61.88,61.41
56.58,63.43,59.1
47.35,61.76,59.75
49.83,55.03,63.17
52.94,61.53,60.3
48.51,64.97,60.06
30.04,59.83,57.3
51.88,62.94,63.58
34.99,63.54,60.12
33.99,47.95,61.81
52.2,58.16,62.73
30.55,63.69,62.93
30.86,61.39,58.39
47.09,62.54,61.44
62.32,64.72,62.95
40.06,58.19,59.17
38.37,63.57,62.16
35.68,63.12,59.85
45.22,52.38,58.92
37.8,58.26,62.77
59.91,59.84,59.77
45.33,58.87,58.62
64.48,61.35,61.07
52.97,64.68,59.09
38.93,55.6,59.85
49.35,58.45,59.68
30.89,58.52,59.51
32.21,57.09,61.85
44.19,66.53,58.07
42.81,62.06,58.9
30.95,61.14,61.43
44.36,60.79,59.89
37.07,54.12,60.83
50.83,49.73,57.15
43.67,52.87,60.58
41.02,55.43,59.18
45.23,64.78,60.25
30.43,57.4,59.68
35.58,67.46,59.04
41.51,58.52,57.51
48.41,65.98,58.2
50.19,60.98,60.67
39.69,57.78,65.51
47.68,58.1,58.36
65.71,50.91,63.96
39.6,59.26,57.86
42.8,63.25,60.17
41.98,59.69,61.06
51.95,59.81,60.63
34.23,54.49,63.59
24.56,57.35,55.31
46.99,60.97,58.61
51.17,56.81,61.88
49.25,50.13,58.45
48.86,63.53,60.31
43.34,59.63,60.47
43.27,56.3,59.52
32.72,66.5,55.72
36.3,59.06,61.9
44.46,60.58,60.14
43.81,57.01,61.79
35.82,54.34,56.23
55.6,60.18,58.39
61.89,57.24,62.25
37.86,56.94,59.63
56.1,71.97,58.54
58.19,62.52,58.0
51.51,59.57,61.52
60.1,56.39,63.29
48.21,58.55,57.05
47.3,51.22,54.39
34.13,53.67,59.95
33.57,54.94,61.45
31.16,65.39,58.43
35.61,62.83,58.72
37.23,65.76,60.56
43.74,63.7,57.07
36.73,59.91,60.68
33.57,64.44,61.19
45.36,56.34,57.54
53.65,62.47,59.15
43.55,50.74,60.63
57.28,56.23,60.88
59.21,53.56,58.63
50.57,55.08,60.76
49.05,57.02,60.87
56.39,59.61,57.33
43.56,60.35,57.52
51.84,61.68,57.92
33.84,62.22,59.06
38.89,62.33,57.57
39.32,62.01,59.94
56.27,65.79,58.95
41.2,64.57,61.23
42.98,58.97,58.94
36.57,63.24,62.64
43.09,67.7,60.67
37.02,64.59,60.39
65.76,61.41,58.88
52.8,56.78,58.82
64.93,59.96,61.62
43.74,59.19,61.58
42.6,64.23,58.29
56.65,51.41,56.42
40.98,59.27,55.61
74.67,59.72,58.7
46.79,69.22,61.88
49.42,67.21,58.71
35.57,59.92,62.06
38.37,55.07,57.53
50.27,62.09,61.94
45.96,53.63,61.34
35.13,60.31,56.81
34.1,63.33,58.18
44.43,56.05,54.71
75.21,53.54,63.78
64.55,56.42,60.64
43.45,57.25,60.08
33.23,68.18,58.67
41.42,65.16,63.19
42.99,68.45,60.75
43.38,52.59,63.4
39.19,60.6,58.13
34.71,69.61,61.11
38.76,64.6,57.9
45.89,55.9,62.1
44.05,56.52,58.49
29.81,64.82,57.49
52.32,58.53,61.02
53.23,67.06,60.6
54.79,54.7,55.37
47.21,57.73,61.18
33.72,66.75,62.95
43.68,63.98,60.29
45.53,53.87,58.37
55.57,55.4,57.62
39.92,60.33,59.34
39.07,70.55,59.82
41.81,61.78,60.79
56.79,57.93,60.69
25.52,62.97,58.57
34.76,64.32,57.92
49.83,49.45,55.67
37.17,58.31,57.91
44.27,60.53,61.92
44.41,60.02,57.89
36.23,61.12,61.06
51.35,58.98,63.12
41.09,55.36,57.45
40.89,46.87,61.74
53.21,57.56,60.84
35.73,62.2,58.2
38.25,64.52,61.16
37.75,62.36,58.58
52.35,66.73,59.97
31.15,56.79,61.54
39.56,62.53,54.59
48.91,58.49,59.07
43.35,64.9,59.47
22.24,50.88,59.54
55.58,60.56,61.84
52.18,55.45,59.68
32.89,56.01,59.52
74.51,67.34,57.23
35.87,61.56,58.11
42.43,57.03,63.49
38.97,66.86,61.51
47.4,57.77,58.67
48.17,56.62,58.84
56.75,59.37,60.37
46.98,53.01,63.16
37.54,59.57,57.77
38.7,57.22,62.09
39.49,60.66,62.64
52.45,51.89,59.74
43.03,62.98,59.83
42.59,52.0,58.48
60.64,54.46,58.68
40.27,61.83,59.1
36.28,66.09,63.51
44.32,57.5,58.9
48.5,61.4,55.63
49.74,61.36,62.67
44.46,61.21,61.79
42.26,55.39,60.39
44.44,54.84,59.44
35.38,64.94,59.1
48.68,60.24,56.49
54.83,52.98,58.87
46.18,61.17,58.56
38.67,61.34,56.51
37.8,51.41,61.03
38.0,59.96,56.57
63.26,62.22,60.42
62.97,63.17,62.15
45.64,57.88,61.65
54.59,55.42,62.34
40.07,61.52,60.5
42.57,49.36,59.25
40.31,53.31,61.31
50.87,62.69,55.79
49.19,65.43,56.85
38.69,58.35,56.98
48.58,61.64,59.59
44.38,62.34,60.54
34.91,65.15,58.44
37.79,51.02,59.18
43.49,57.1,59.58
42.59,57.45,60.52
40.25,63.92,60.59
41.08,55.89,56.18
37.82,54.87,60.66
33.29,63.19,59.66
51.27,62.02,60.63
48.04,59.36,57.98
41.21,58.83,60.21
38.91,59.18,55.4
56.1,57.91,63.1
42.34,57.3,60.55
42.17,63.43,57.38
64.72,56.8,65.6
45.43,56.52,61.21
43.03,63.86,61.44
55.05,65.49,56.4
84.15,57.96,58.82
66.28,71.33,61.44
52.11,65.45,63.49
38.06,68.03,56.58
25.84,60.5,63.24
49.54,58.19,58.28
33.81,63.34,61.85
28.02,61.33,62.93
39.83,58.57,58.79
44.75,69.34,56.38
27.27,66.84,60.75
51.57,67.07,60.32
29.87,60.67,56.9
57.24,59.24,59.15
49.03,58.7,59.78
41.03,57.31,63.42
50.53,56.98,59.87
32.56,67.85,57.03
64.55,58.74,62.73
51.02,61.05,62.95
28.03,56.83,56.42
55.88,66.78,56.81
46.11,57.1,61.76
45.78,63.03,61.62
33.84,49.58,57.93
32.64,55.9,61.67
39.33,62.36,59.54
61.63,62.79,59.65
44.07,62.48,58.89
35.15,62.43,58.74
35.78,53.73,54.58
41.79,55.74,60.2
39.11,50.53,58.62
56.8,64.01,60.91
38.69,60.4,63.48
46.17,63.8,62.46
36.75,56.46,61.87
58.33,64.53,61.02
40.67,55.32,63.06
40.41,66.26,59.91
50.81,48.35,60.54
43.69,56.82,58.35
32.6,56.81,62.16
36.4,58.44,54.85
44.18,51.81,60.28
32.48,67.53,59.62
60.26,64.15,61.09
32.0,58.25,64.15
39.04,57.93,55.21
44.07,48.71,61.52
42.9,57.26,58.6
36.21,57.68,60.72
56.61,49.59,57.91
67.78,57.78,55.67
39.56,60.51,61.05
52.8,58.16,62.72
32.05,55.15,54.38
48.33,59.29,59.91
58.26,48.67,56.97
34.45,58.92,61.99
39.0,69.01,66.52
59.98,70.49,62.18
42.43,69.77,60.08
58.45,53.21,61.28
53.5,60.38,58.11
51.56,55.0,58.99
51.23,53.42,61.08
34.37,61.92,62.84
45.75,58.5,60.9
23.36,54.97,61.75
60.67,57.84,58.1
48.17,64.58,62.42
42.37,65.44,64.16
45.52,48.34,57.86
52.08,59.43,59.03
40.86,63.74,59.32
35.6,71.89,57.84
49.98,56.51,57.5
39.55,62.35,59.93
49.28,61.76,59.51
57.29,67.72,59.29
43.47,61.63,56.94
38.12,60.46,55.12
57.54,67.07,62.09
47.64,55.32,61.03
53.63,59.59,59.51
34.36,56.66,57.94
40.69,63.52,60.68
44.21,51.82,55.73
47.98,64.29,61.41
41.71,65.83,61.29
40.35,64.77,60.86
44.49,60.48,58.48
31.99,64.45,62.47
44.91,60.4,63.71
49.31,57.27,63.66
28.86,64.76,61.32
28.83,61.9,57.58
58.03,60.29,63.99
62.88,61.54,59.61
43.73,63.81,60.24
42.42,56.01,62.26
39.76,60.62,60.81
36.29,59.57,57.48
46.24,69.57,62.21
46.34,65.43,58.48
33.28,56.52,56.27
36.14,69.36,61.78
39.33,57.94,59.18
40.99,54.99,58.52
53.69,50.54,63.69
41.93,67.79,58.38
46.72,60.63,56.97
44.98,60.55,61.04
27.16,55.88,60.88
25.96,63.9,58.02
39.58,68.92,60.4
50.66,62.11,58.6
40.8,59.31,58.74
50.7,60.12,60.61
43.93,64.3,59.87
45.02,63.49,61.27
33.28,55.87,59.97
44.92,71.37,58.53
55.72,59.84,57.12
51.78,60.96,63.23
47.24,64.68,60.27
42.8,67.54,59.47
38.53,61.73,60.43
84.28,64.28,59.85
47.4,56.7,63.77
45.76,68.02,59.11
46.37,56.72,61.16
44.49,46.91,58.23
36.85,55.38,59.13
36.62,54.7,57.33
56.37,50.83,58.13
48.28,65.63,57.78
49.04,58.27,59.4
51.55,58.24,59.89
30.99,59.55,59.81
42.9,57.95,60.88
70.37,66.89,56.9
45.8,67.8,63.02
42.37,55.91,61.82
63.58,62.04,60.79
45.38,62.08,63.02
45.27,58.08,59.06
50.83,61.76,61.06
36.92,63.88,57.79
37.55,69.62,59.9
42.88,57.04,59.72
21.01,53.09,60.08
62.62,57.34,61.75
29.74,60.29,59.88
42.29,62.21,59.29
41.8,63.22,59.16
49.43,56.66,54.46
40.81,57.05,63.72
39.51,62.09,58.28
62.23,57.82,61.32
52.39,51.59,60.97
55.0,65.92,58.56
37.84,56.08,61.17
45.66,54.26,65.26
35.18,58.1,56.58
55.06,53.61,56.27
55.16,59.89,59.19
56.17,58.57,61.53
38.94,58.41,60.22
42.98,57.9,58.59
36.57,57.37,58.0
41.19,50.25,58.6
46.45,66.73,60.6
44.71,48.28,59.07
34.26,68.65,58.89
50.74,56.12,57.05
47.87,52.14,58.65
30.69,65.7,57.81
46.79,63.5,62.4
49.35,58.49,59.29
40.79,66.08,62.56
83.25,56.57,63.62
43.46,63.74,57.36
54.37,61.39,60.45
34.7,61.05,59.8
32.05,64.99,56.37
31.49,55.71,65.42
43.26,56.78,63.79
49.94,64.57,59.82
33.21,55.76,58.31
44.66,67.82,62.92
45.13,65.7,61.61
59.88,54.33,56.6
43.97,70.66,59.51
38.89,61.64,59.48
36.37,66.36,59.32
37.24,65.32,60.34
62.98,56.59,61.99
57.38,51.15,60.74
33.19,65.53,61.38
33.41,64.04,60.92
51.3,63.3,60.08
42.86,65.77,60.16
38.44,68.66,60.94
42.29,66.86,61.27
34.98,58.96,58.15
32.68,63.32,60.43
49.17,59.67,56.46
46.35,52.74,59.02
49.2,64.12,58.64
46.98,52.62,62.27
61.38,67.88,65.04
37.38,55.05,59.62
40.17,66.69,61.67
28.25,62.51,56.12
45.03,56.31,59.76
44.47,59.44,59.95
42.73,55.38,59.36
39.03,60.87,58.18
37.26,64.28,60.79
38.63,54.55,61.3
43.88,59.0,60.87
41.13,58.39,59.27
37.94,65.63,59.96
38.39,60.61,63.57
45.99,69.02,59.12
35.92,60.07,59.28
46.31,66.38,61.48
30.79,56.9,58.52
41.89,60.59,60.86
43.43,61.6,61.25
46.25,54.79,57.64
51.55,67.63,59.19
59.06,53.01,58.58
52.27,68.51,60.99
53.65,60.55,62.01
45.83,59.12,59.05
47.6,62.15,58.39
50.54,52.97,57.36
36.86,49.04,59.29
47.47,71.32,63.05
43.46,64.02,59.49
53.85,59.81,59.82
48.27,51.44,58.1
40.91,64.36,64.73
39.71,59.05,58.63
56.13,70.25,58.76
44.0,52.22,60.44
38.12,59.23,58.97
78.55,61.74,62.04
41.34,50.76,61.41
36.33,53.81,60.21
30.54,50.5,61.69
54.83,63.07,59.01
54.78,59.65,58.18
47.37,57.78,59.4
46.09,51.68,59.85
48.66,58.51,59.16
40.63,57.99,59.24
45.18,59.83,63.1
55.33,58.59,60.64
38.16,54.76,58.62
36.16,53.27,60.33
43.05,51.72,58.32
47.27,64.21,58.15
45.81,62.36,58.71
40.72,55.17,59.47
38.67,53.76,64.1
53.18,60.52,61.46
43.75,65.96,59.74
39.83,67.37,63.76
39.65,60.98,62.21
41.37,58.08,59.97
33.7,64.39,62.32
45.23,60.83,58.21
42.22,62.86,56.63
29.32,49.96,59.16
40.27,64.13,59.9
42.07,75.14,59.22
36.28,53.18,57.31
32.34,50.39,58.15
43.58,55.04,61.93
47.4,53.69,64.85
48.39,49.01,59.67
49.16,49.02,63.68
38.32,61.85,57.45
56.26,59.84,61.35
38.42,50.07,58.46
34.69,60.77,61.75
73.94,60.36,55.95
39.7,54.24,56.3
58.34,56.34,61.56
57.12,68.93,61.19
51.45,68.17,60.54
27.33,58.62,58.46
48.84,62.78,60.54
54.83,59.91,57.84
42.76,59.55,58.75
50.18,72.17,58.74
49.13,63.2,60.17
47.04,58.56,60.95
40.34,58.06,57.28
41.17,56.52,60.17
49.48,56.35,58.64
57.59,51.76,60.39
40.05,61.47,58.58
43.41,57.66,55.96
37.07,55.21,59.58
41.67,65.44,58.42
32.55,57.44,59.59
50.26,56.78,55.41
44.44,62.7,65.78
45.87,63.6,59.05
48.83,62.03,63.5
52.86,60.48,65.89
37.98,64.84,59.35
44.7,64.43,58.09
59.77,59.26,61.13
49.91,60.52,61.0
52.06,62.15,62.56
41.87,56.8,60.79
32.13,55.28,59.48
34.06,64.32,62.48
37.53,58.7,62.07
40.15,66.37,57.36
45.88,57.03,54.47
51.98,64.07,60.06
44.31,64.83,59.85
34.39,61.15,58.69
51.08,63.47,57.54
59.38,58.4,61.04
40.13,66.95,65.0
40.03,61.14,58.14
